food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary,recommend_score
breadnut tree seeds dried,587,2.7,0.7,127.0,0.0,13.8,23.8,0.0,0.091,0.00455,0.0,3.4999999999999996,4.153846153846154,42.333333333333336,95.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7558834574175826
prune plums dried,308,0.5,0.01,81.5,0.0,2.7,9.4,0.0,0.011,0.00055,0.0,0.05,0.7692307692307693,27.166666666666668,37.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7539766442307693
white wheat,657,3.3,0.5,145.7,0.8,21.7,23.4,0.0,0.094,0.0046999999999999,0.0,2.5,5.076923076923077,48.56666666666666,93.6,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7532092554945056
chimichanga with beef cheese,443,23.4,11.2,39.3,0.0,20.1,0.0,51.2,1.0,0.05,17.06666666666667,55.99999999999999,36.0,13.099999999999998,0.0,0.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.7525654761904762
mock tender steak cooked,137,4.9,1.5,0.0,0.0,21.9,0.0,55.3,0.028,0.0014,18.433333333333337,7.5,7.538461538461538,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7519034194139195
tilapia raw,111,2.0,0.7,0.0,0.0,23.3,0.0,58.0,0.009,0.0004499999999999,19.333333333333332,3.4999999999999996,3.076923076923077,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7507649400183151
macaroni cooked,221,1.3,0.2,43.2,0.8,8.1,2.5,0.0,0.071,0.0035499999999999,0.0,1.0,2.0,14.400000000000002,10.0,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7505090892857144
sea bass raw,125,2.6,0.7,0.0,0.0,23.8,0.0,52.9,0.084,0.0042,17.633333333333333,3.4999999999999996,4.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7498137380952381
wild rice raw,571,1.7,0.2,119.8,4.0,23.6,9.9,0.0,0.051,0.00255,0.0,1.0,2.6153846153846154,39.93333333333333,39.6,40.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7490797760989012
pinto beans canned,197,1.3,0.3,36.4,2.4,11.0,11.0,0.0,0.6,0.03,0.0,1.5,2.0,12.133333333333333,44.0,24.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7488464285714287
white rice pasta raw,600,4.0,0.7,122.8,0.0,15.3,0.0,3.3,3.0,0.15,1.1,3.4999999999999996,6.153846153846154,40.93333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.748364010989011
sea bass cooked,125,2.6,0.7,0.0,0.0,23.9,0.0,53.5,0.058,0.0029,17.833333333333336,3.4999999999999996,4.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7480734880952381
corn flour whole grain,422,4.5,0.6,89.9,0.7,8.1,8.5,0.0,0.033,0.00165,0.0,3.0,6.923076923076923,29.96666666666667,34.0,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.747671690934066
corn flour yellow,422,4.5,0.6,89.9,0.7,8.1,8.5,0.0,0.04,0.002,0.0,3.0,6.923076923076923,29.96666666666667,34.0,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.747669065934066
baked potato with cheese sauce bacon,451,25.9,10.1,44.4,0.0,18.4,0.0,29.9,1.0,0.05,9.966666666666669,50.5,39.84615384615384,14.8,0.0,0.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.7469940476190476
chili without beans canned,283,17.0,5.4,14.6,0.0,18.1,0.0,50.4,0.9,0.045,16.799999999999997,27.0,26.153846153846157,4.866666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7456267857142859
whiting cooked,84,1.2,0.3,0.0,0.0,16.9,0.0,60.5,0.018,0.0008999999999999,20.166666666666664,1.5,1.846153846153846,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7453970961538462
edamame cooked,189,8.1,1.0,13.8,3.4,18.5,8.1,0.0,0.034,0.0017,0.0,5.0,12.461538461538462,4.6,32.4,34.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7447757115384617
chicken flavored rice raw,601,2.2,0.7,127.3,4.0,17.9,2.0,0.0,2.1,0.105,0.0,3.4999999999999996,3.384615384615385,42.43333333333334,8.0,40.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7441493131868132
whiting raw,83,1.2,0.2,0.0,0.0,16.8,0.0,61.6,0.016,0.0007999999999999,20.533333333333335,1.0,1.846153846153846,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7435764175824177
carignane red wine,370,0.0,0.0,12.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7435714285714287
egg substitute,115,0.0,0.0,4.8,4.8,24.0,0.0,0.0,0.5,0.025,0.0,0.0,0.0,1.6,0.0,48.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7435267857142859
lobster raw,116,1.1,0.3,0.0,0.0,24.8,0.0,190.5,0.6,0.03,63.5,1.5,1.6923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7433684065934065
cottage cheese nonfat,104,0.4,0.2,9.7,2.7,15.0,0.0,10.2,0.5,0.025,3.3999999999999995,1.0,0.6153846153846154,3.2333333333333334,0.0,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7431256868131868
chickpea flour,356,6.2,0.6,53.2,10.0,20.6,9.9,0.0,0.05,0.0025,0.0,3.0,9.538461538461538,17.733333333333334,39.6,100.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.742514217032967
ostrich tip cooked,123,2.2,0.9,0.0,0.0,24.2,0.0,72.3,0.086,0.0042999999999999,24.1,4.5,3.384615384615385,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7423688489010989
octopus cooked,139,1.8,0.4,3.7,0.0,25.3,0.0,81.6,0.4,0.02,27.199999999999996,2.0,2.769230769230769,1.2333333333333334,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7422593406593407
mullet raw,139,4.5,1.3,0.0,0.0,23.0,0.0,58.3,0.098,0.0049,19.433333333333337,6.5,6.923076923076923,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7413854111721612
ostrich leg cooked,120,1.6,0.6,0.0,0.0,24.7,0.0,62.1,0.016,0.0007999999999999,20.700000000000003,3.0,2.4615384615384617,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7413538901098901
quinoa dry,221,3.6,0.4,38.5,0.0,8.5,4.2,0.0,0.026,0.0013,0.0,2.0,5.538461538461538,12.833333333333332,16.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7409875027472528
mullet cooked,140,4.5,1.3,0.0,0.0,23.1,0.0,58.6,0.001,5e-05,19.53333333333333,6.5,6.923076923076923,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7404932147435898
tripe soup,148,5.2,2.1,8.1,0.0,17.2,0.0,118.0,0.8,0.04,39.33333333333333,10.500000000000002,8.0,2.7,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7392714285714286
biscuit with egg steak,410,28.4,8.6,21.3,0.0,17.9,0.0,272.3,0.9,0.045,90.76666666666668,43.0,43.69230769230769,7.1000000000000005,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.7391267857142858
egg cheese sandwich,340,19.4,6.6,25.9,0.0,15.6,0.0,290.5,0.8,0.04,96.83333333333334,32.99999999999999,29.846153846153843,8.633333333333333,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.7389857142857144
chicken breast cooked,114,4.5,1.3,0.0,0.0,17.3,0.0,48.7,0.058,0.0029,16.233333333333334,6.5,6.923076923076923,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7388646968864468
ostrich top loin cooked,132,3.3,1.1,0.0,0.0,23.9,0.0,79.1,0.029,0.00145,26.366666666666667,5.500000000000001,5.076923076923077,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7385907733516484
baked beans,310,10.3,3.9,43.3,0.0,11.1,11.0,10.0,0.8,0.04,3.3333333333333335,19.5,15.846153846153848,14.433333333333332,44.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7384133699633699
sorghum flour,437,4.0,0.6,93.7,2.3,9.5,8.0,0.0,0.023,0.00115,0.0,3.0,6.153846153846154,31.233333333333334,32.0,23.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7383732431318681
refried red beans,336,16.1,2.2,36.0,0.0,11.7,11.0,0.0,0.9,0.045,0.0,11.000000000000002,24.76923076923077,12.0,44.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7379125000000001
bacon meatless,446,42.5,6.7,9.1,0.0,15.4,3.7,0.0,2.1,0.105,0.0,33.5,65.38461538461539,3.033333333333333,14.800000000000002,0.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.7368553571428572
pork sirloin chops cooked,140,4.5,1.5,0.0,0.0,23.3,0.0,65.6,0.001,5e-05,21.866666666666664,7.5,6.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.736826548076923
hotdog,383,23.0,8.1,28.5,0.0,16.4,0.0,69.8,1.1,0.055,23.266666666666666,40.5,35.38461538461539,9.5,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.7357303571428572
chinook salmon smoked,159,5.9,1.3,0.0,0.0,24.9,0.0,31.3,1.1,0.055,10.433333333333334,6.5,9.076923076923077,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7350343864468865
sorghum,651,6.3,0.9,143.3,0.0,21.7,12.1,0.0,0.045,0.00225,0.0,4.5,9.692307692307692,47.766666666666666,48.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7340408173076924
beef mushroom soup,186,7.3,3.7,15.9,0.0,14.0,0.6,15.3,2.2,0.11,5.1000000000000005,18.5,11.23076923076923,5.3,2.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7334799450549451
crispy chicken thigh kentucky fried chicken,163,9.1,2.5,0.0,0.0,20.4,0.0,107.4,0.5,0.025,35.800000000000004,12.5,13.999999999999998,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7329553571428573
chestnuts raw,309,3.3,0.6,66.0,0.0,3.5,11.7,0.0,0.02,0.001,0.0,3.0,5.076923076923077,22.0,46.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7322370054945055
pork tenderloin cooked,153,6.2,2.2,0.0,0.0,22.7,0.0,71.4,0.091,0.00455,23.8,11.000000000000002,9.538461538461538,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.73210598489011
porterhouse steak cooked,235,16.4,6.2,0.0,0.0,20.4,0.0,57.0,0.085,0.00425,19.0,31.0,25.23076923076923,0.0,0.0,0.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.7317538392857144
cisco raw,77,1.5,0.3,0.0,0.0,15.0,0.0,39.5,0.042,0.0021,13.166666666666666,1.5,2.307692307692308,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7312598910256409
whelk cooked,78,0.2,0.003,4.4,0.0,13.5,0.0,36.8,0.1,0.005,12.266666666666666,0.015,0.3076923076923077,1.4666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7303095695970696
scotch broth,197,6.4,2.7,23.0,0.0,12.1,3.0,11.9,2.1,0.105,3.966666666666667,13.5,9.846153846153848,7.666666666666666,12.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7292711080586081
pork skin,154,8.9,3.2,0.0,0.0,17.3,0.0,26.9,0.5,0.025,8.966666666666665,16.0,13.692307692307692,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7289535256410257
chicken mushroom chowder soup,431,23.7,6.2,38.3,0.0,16.2,7.5,32.3,1.8,0.09,10.766666666666666,31.0,36.46153846153846,12.766666666666666,30.0,0.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.7286226190476192
beef flavored rice cooked,319,7.9,2.1,54.4,0.0,7.0,1.5,0.0,0.9,0.045,0.0,10.500000000000002,12.153846153846152,18.133333333333333,6.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7282943681318682
rainbow trout cooked,119,5.2,1.2,0.0,0.0,16.9,0.0,49.7,0.041,0.00205,16.56666666666667,6.0,8.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7278179583333333
florida pompano raw,184,10.6,3.9,0.0,0.0,20.7,0.0,56.0,0.081,0.00405,18.666666666666668,19.5,16.307692307692307,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7273881231684982
meatless chicken fried,304,16.6,1.5,11.1,0.0,27.7,5.6,0.0,0.5,0.025,0.0,7.5,25.538461538461544,3.7,22.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7272767857142858
ground bison raw,124,6.1,2.5,0.099,0.0,17.2,0.0,46.8,0.042,0.0021,15.6,12.5,9.384615384615383,0.033,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7264567774725276
crispy chicken sandwich,350,17.6,3.3,33.2,3.9,14.8,0.0,0.0,0.7,0.0349999999999999,0.0,16.499999999999996,27.07692307692308,11.066666666666668,0.0,39.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7262375000000001
florida pompano cooked,186,10.7,4.0,0.0,0.0,20.8,0.0,56.3,0.05,0.0025,18.766666666666666,20.0,16.46153846153846,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7258887591575091
popover dry mix,631,7.3,1.7,120.7,0.0,17.7,0.0,0.0,1.5,0.075,0.0,8.5,11.23076923076923,40.233333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7258853021978022
alaska king crab cooked,130,2.1,0.2,0.0,0.0,25.9,0.0,71.0,1.4,0.0699999999999999,23.666666666666668,1.0,3.230769230769231,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.7257799450549451
greek yogurt,100,0.7,0.2,6.1,5.5,17.3,0.0,8.5,0.081,0.00405,2.833333333333333,1.0,1.0769230769230769,2.033333333333333,0.0,55.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7257022257326008
rice pilaf cooked,352,8.8,1.8,61.1,0.6,7.0,1.4,0.0,1.0,0.05,0.0,9.0,13.53846153846154,20.366666666666667,5.6,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7254436813186814
ostrich strip cooked,139,3.6,1.5,0.0,0.0,25.0,0.0,82.5,0.034,0.0017,27.500000000000004,7.5,5.538461538461538,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.72537735989011
abalone,89,0.6,0.1,5.1,0.0,14.5,0.0,72.3,0.3,0.015,24.1,0.5,0.923076923076923,1.6999999999999995,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.725071565934066
turkey bacon cooked,313,22.9,6.8,2.5,0.0,24.3,0.0,80.4,1.9,0.095,26.8,34.0,35.230769230769226,0.8333333333333334,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.724394642857143
queso seco cheese,315,23.6,13.3,2.0,0.5,23.8,0.0,75.7,1.8,0.09,25.233333333333334,66.5,36.30769230769231,0.6666666666666667,0.0,5.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.7243250000000001
trout cooked,118,5.3,0.9,0.0,0.0,16.5,0.0,45.9,0.027,0.0013499999999999,15.3,4.5,8.153846153846153,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7242646002747254
trout raw,117,5.2,0.9,0.0,0.0,16.4,0.0,45.8,0.051,0.00255,15.266666666666664,4.5,8.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7236713511904762
safflower seed meal,97,0.7,0.029,13.8,0.0,10.1,0.0,0.0,0.006,0.0003,0.0,0.145,1.0769230769230769,4.6,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7235993983516484
spinach spaghetti cooked,182,0.9,0.1,36.6,0.0,6.4,0.0,0.0,0.061,0.0030499999999999,0.0,0.5,1.3846153846153846,12.2,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.7235925096153848
